archetype,vintage,city,eui
strip_mall,2001_2010,daegu,390.79
strip_mall,2001_2010,daegu,313.96
strip_mall,2001_2010,daegu,569.27
strip_mall,2001_2010,daegu,315.65
strip_mall,2001_2010,daegu,381.39
strip_mall,2001_2010,daegu,517.81
strip_mall,2001_2010,daegu,431.43
strip_mall,2001_2010,daegu,544.05
strip_mall,2001_2010,daegu,418.39
strip_mall,2001_2010,daegu,571.91
strip_mall,2001_2010,daegu,334.06
strip_mall,2001_2010,daegu,303.44
strip_mall,2001_2010,daegu,317.66
strip_mall,2001_2010,daegu,216.99
strip_mall,2001_2010,daegu,279.52
strip_mall,2001_2010,daegu,541.54
strip_mall,2001_2010,daegu,190.26
strip_mall,2001_2010,daegu,727.41
strip_mall,2001_2010,daegu,270.62
strip_mall,2001_2010,daegu,679.42
strip_mall,2001_2010,gangneung,883.25
strip_mall,2001_2010,gangneung,818.85
strip_mall,2001_2010,gangneung,317.77
strip_mall,2001_2010,gangneung,391.33
strip_mall,2001_2010,gangneung,500.68
strip_mall,2001_2010,gangneung,418.39
strip_mall,2001_2010,gangneung,213.99
strip_mall,2001_2010,gangneung,541.81
strip_mall,2001_2010,gangneung,409.67
strip_mall,2001_2010,gangneung,698.25
strip_mall,2001_2010,gangneung,394.46
strip_mall,2001_2010,gangneung,318.98
strip_mall,2001_2010,gangneung,566.76
strip_mall,2001_2010,gangneung,322.06
strip_mall,2001_2010,gangneung,385.89
strip_mall,2001_2010,gangneung,515.75
strip_mall,2001_2010,gangneung,433.05
strip_mall,2001_2010,gangneung,542.97
strip_mall,2001_2010,gangneung,419.15
strip_mall,2001_2010,gangneung,570.46
strip_mall,2001_2010,gangneung,338.74
strip_mall,2001_2010,gangneung,309.72
strip_mall,2001_2010,gangneung,323.47
strip_mall,2001_2010,gangneung,226.48
strip_mall,2001_2010,gangneung,286.53
strip_mall,2001_2010,gangneung,539.77
strip_mall,2001_2010,gangneung,200.89
strip_mall,2001_2010,gangneung,724.03
strip_mall,2001_2010,gangneung,278.22
strip_mall,2001_2010,gangneung,676.75
strip_mall,2001_2010,jeju,889.96
strip_mall,2001_2010,jeju,826.43
strip_mall,2001_2010,jeju,314.51
strip_mall,2001_2010,jeju,392.44
strip_mall,2001_2010,jeju,507.44
strip_mall,2001_2010,jeju,421.47
strip_mall,2001_2010,jeju,192.57
strip_mall,2001_2010,jeju,548.34
strip_mall,2001_2010,jeju,413.22
strip_mall,2001_2010,jeju,706.17
strip_mall,2001_2010,jeju,394.04
strip_mall,2001_2010,jeju,316.14
strip_mall,2001_2010,jeju,574.6
strip_mall,2001_2010,jeju,314.69
strip_mall,2001_2010,jeju,383.04
strip_mall,2001_2010,jeju,523.21
strip_mall,2001_2010,jeju,436.05
strip_mall,2001_2010,jeju,549.35
strip_mall,2001_2010,jeju,423.79
strip_mall,2001_2010,jeju,576.71
strip_mall,2001_2010,jeju,336.37
strip_mall,2001_2010,jeju,303.8
strip_mall,2001_2010,jeju,318.96
strip_mall,2001_2010,jeju,207.59
strip_mall,2001_2010,jeju,277.39
strip_mall,2001_2010,jeju,546.68
strip_mall,2001_2010,jeju,179.57
strip_mall,2001_2010,jeju,731.95
strip_mall,2001_2010,jeju,264.95
strip_mall,2001_2010,jeju,684.28
strip_mall,2001_2010,seoul,887.67
strip_mall,2001_2010,seoul,822.9
strip_mall,2001_2010,seoul,322.06
strip_mall,2001_2010,seoul,393.44
strip_mall,2001_2010,seoul,501.99
strip_mall,2001_2010,seoul,420.77
strip_mall,2001_2010,seoul,223.04
strip_mall,2001_2010,seoul,543.9
strip_mall,2001_2010,seoul,412.24
strip_mall,2001_2010,seoul,701.46
strip_mall,2001_2010,seoul,397.49
strip_mall,2001_2010,seoul,323.22
strip_mall,2001_2010,seoul,569.14
strip_mall,2001_2010,seoul,327.83
strip_mall,2001_2010,seoul,389.51
strip_mall,2001_2010,seoul,518.11
strip_mall,2001_2010,seoul,435.5
strip_mall,2001_2010,seoul,544.96
strip_mall,2001_2010,seoul,421.15
strip_mall,2001_2010,seoul,572.6
strip_mall,2001_2010,seoul,341.96
strip_mall,2001_2010,seoul,314.95
strip_mall,2001_2010,seoul,327.96
strip_mall,2001_2010,seoul,235.33
strip_mall,2001_2010,seoul,292.73
strip_mall,2001_2010,seoul,541.44
strip_mall,2001_2010,seoul,209.96
strip_mall,2001_2010,seoul,727.73
strip_mall,2001_2010,seoul,285.45
strip_mall,2001_2010,seoul,679.69
strip_mall,2011_2017,busan,890.52
strip_mall,2011_2017,busan,827.21
strip_mall,2011_2017,busan,313.54
strip_mall,2011_2017,busan,391.95
strip_mall,2011_2017,busan,507.69
strip_mall,2011_2017,busan,421.32
strip_mall,2011_2017,busan,187.51
strip_mall,2011_2017,busan,549.11
strip_mall,2011_2017,busan,413.53
strip_mall,2011_2017,busan,706.95
strip_mall,2011_2017,busan,393.51
strip_mall,2011_2017,busan,315.22
strip_mall,2011_2017,busan,575.13
strip_mall,2011_2017,busan,312.77
strip_mall,2011_2017,busan,381.92
strip_mall,2011_2017,busan,523.63
strip_mall,2011_2017,busan,436.04
strip_mall,2011_2017,busan,549.45
strip_mall,2011_2017,busan,423.83
strip_mall,2011_2017,busan,577.3
strip_mall,2011_2017,busan,335.44
strip_mall,2011_2017,busan,301.83
strip_mall,2011_2017,busan,317.85
strip_mall,2011_2017,busan,203.43
strip_mall,2011_2017,busan,275.33
strip_mall,2011_2017,busan,547.01
strip_mall,2011_2017,busan,174.26
strip_mall,2011_2017,busan,732.37
strip_mall,2011_2017,busan,262.59
strip_mall,2011_2017,busan,684.42
strip_mall,2011_2017,daegu,887.1
strip_mall,2011_2017,daegu,823.08
strip_mall,2011_2017,daegu,311.87
strip_mall,2011_2017,daegu,388.44
strip_mall,2011_2017,daegu,502.4
strip_mall,2011_2017,daegu,416.63
strip_mall,2011_2017,daegu,201.25
strip_mall,2011_2017,daegu,544.08
strip_mall,2011_2017,daegu,408.84
strip_mall,2011_2017,daegu,702.34
strip_mall,2011_2017,daegu,390.21
strip_mall,2011_2017,daegu,313.31
strip_mall,2011_2017,daegu,569.96
strip_mall,2011_2017,daegu,314.4
strip_mall,2011_2017,daegu,380.52
strip_mall,2011_2017,daegu,518.43
strip_mall,2011_2017,daegu,431.53
strip_mall,2011_2017,daegu,544.42
strip_mall,2011_2017,daegu,418.65
strip_mall,2011_2017,daegu,572.35
strip_mall,2011_2017,daegu,333.21
strip_mall,2011_2017,daegu,302.35
strip_mall,2011_2017,daegu,316.68
strip_mall,2011_2017,daegu,215.14
strip_mall,2011_2017,daegu,278.1
strip_mall,2011_2017,daegu,542.06
strip_mall,2011_2017,daegu,188.41
strip_mall,2011_2017,daegu,727.85
strip_mall,2011_2017,daegu,268.73
strip_mall,2011_2017,daegu,679.75
strip_mall,2011_2017,gangneung,886.14
strip_mall,2011_2017,gangneung,822.79
strip_mall,2011_2017,gangneung,313.42
strip_mall,2011_2017,gangneung,389.54
strip_mall,2011_2017,gangneung,503.11
strip_mall,2011_2017,gangneung,418.01
strip_mall,2011_2017,gangneung,200.65
strip_mall,2011_2017,gangneung,544.88
strip_mall,2011_2017,gangneung,410.23
strip_mall,2011_2017,gangneung,702.33
strip_mall,2011_2017,gangneung,391.53
strip_mall,2011_2017,gangneung,314.92
strip_mall,2011_2017,gangneung,570.34
strip_mall,2011_2017,gangneung,315.25
strip_mall,2011_2017,gangneung,381.54
strip_mall,2011_2017,gangneung,518.78
strip_mall,2011_2017,gangneung,432.91
strip_mall,2011_2017,gangneung,545.06
strip_mall,2011_2017,gangneung,419.69
strip_mall,2011_2017,gangneung,573.15
strip_mall,2011_2017,gangneung,334.49
strip_mall,2011_2017,gangneung,303.61
strip_mall,2011_2017,gangneung,318.12
strip_mall,2011_2017,gangneung,214.1
strip_mall,2011_2017,gangneung,278.56
strip_mall,2011_2017,gangneung,542.5
strip_mall,2011_2017,gangneung,187.81
strip_mall,2011_2017,gangneung,727.61
strip_mall,2011_2017,gangneung,268.0
strip_mall,2011_2017,gangneung,679.64
strip_mall,2011_2017,jeju,888.47
strip_mall,2011_2017,jeju,824.64
strip_mall,2011_2017,jeju,314.08
strip_mall,2011_2017,jeju,391.41
strip_mall,2011_2017,jeju,505.56
strip_mall,2011_2017,jeju,420.15
strip_mall,2011_2017,jeju,196.79
strip_mall,2011_2017,jeju,546.57
strip_mall,2011_2017,jeju,411.65
strip_mall,2011_2017,jeju,704.44
strip_mall,2011_2017,jeju,392.98
strip_mall,2011_2017,jeju,315.67
strip_mall,2011_2017,jeju,572.92
strip_mall,2011_2017,jeju,315.14
strip_mall,2011_2017,jeju,382.41
strip_mall,2011_2017,jeju,521.71
strip_mall,2011_2017,jeju,434.73
strip_mall,2011_2017,jeju,547.86
strip_mall,2011_2017,jeju,422.34
strip_mall,2011_2017,jeju,575.03
strip_mall,2011_2017,jeju,335.7
strip_mall,2011_2017,jeju,303.93
strip_mall,2011_2017,jeju,318.57
strip_mall,2011_2017,jeju,210.86
strip_mall,2011_2017,jeju,278.08
strip_mall,2011_2017,jeju,544.88
strip_mall,2011_2017,jeju,183.82
strip_mall,2011_2017,jeju,730.28
strip_mall,2011_2017,jeju,266.49
strip_mall,2011_2017,jeju,682.71
strip_mall,2011_2017,seoul,890.73
strip_mall,2011_2017,seoul,827.17
strip_mall,2011_2017,seoul,317.66
strip_mall,2011_2017,seoul,392.01
strip_mall,2011_2017,seoul,505.13
strip_mall,2011_2017,seoul,420.57
strip_mall,2011_2017,seoul,210.85
strip_mall,2011_2017,seoul,547.49
strip_mall,2011_2017,seoul,412.98
strip_mall,2011_2017,seoul,705.72
strip_mall,2011_2017,seoul,394.56
strip_mall,2011_2017,seoul,319.06
strip_mall,2011_2017,seoul,573.26
strip_mall,2011_2017,seoul,321.07
strip_mall,2011_2017,seoul,384.99
strip_mall,2011_2017,seoul,521.69
strip_mall,2011_2017,seoul,435.55
strip_mall,2011_2017,seoul,547.51
strip_mall,2011_2017,seoul,422.01
strip_mall,2011_2017,seoul,575.86
strip_mall,2011_2017,seoul,337.65
strip_mall,2011_2017,seoul,308.88
strip_mall,2011_2017,seoul,322.52
strip_mall,2011_2017,seoul,223.92
strip_mall,2011_2017,seoul,284.78
strip_mall,2011_2017,seoul,544.76
strip_mall,2011_2017,seoul,198.0
strip_mall,2011_2017,seoul,731.36
strip_mall,2011_2017,seoul,275.37
strip_mall,2011_2017,seoul,683.0
strip_mall,2018_plus,busan,890.23
strip_mall,2018_plus,busan,827.07
strip_mall,2018_plus,busan,313.34
strip_mall,2018_plus,busan,391.71
strip_mall,2018_plus,busan,507.46
strip_mall,2018_plus,busan,421.14
strip_mall,2018_plus,busan,187.77
strip_mall,2018_plus,busan,548.98
strip_mall,2018_plus,busan,413.44
strip_mall,2018_plus,busan,706.79
strip_mall,2018_plus,busan,393.19
strip_mall,2018_plus,busan,315.01
strip_mall,2018_plus,busan,574.98
strip_mall,2018_plus,busan,312.55
strip_mall,2018_plus,busan,381.59
strip_mall,2018_plus,busan,523.56
strip_mall,2018_plus,busan,435.89
strip_mall,2018_plus,busan,549.24
strip_mall,2018_plus,busan,423.67
strip_mall,2018_plus,busan,577.13
strip_mall,2018_plus,busan,335.12
strip_mall,2018_plus,busan,301.6
strip_mall,2018_plus,busan,317.57
strip_mall,2018_plus,busan,203.53
strip_mall,2018_plus,busan,275.13
strip_mall,2018_plus,busan,546.82
strip_mall,2018_plus,busan,174.55
strip_mall,2018_plus,busan,732.15
strip_mall,2018_plus,busan,262.36
strip_mall,2018_plus,busan,684.16
strip_mall,2018_plus,daegu,886.85
strip_mall,2018_plus,daegu,823.0
strip_mall,2018_plus,daegu,311.71
strip_mall,2018_plus,daegu,388.2
strip_mall,2018_plus,daegu,502.18
strip_mall,2018_plus,daegu,416.48
strip_mall,2018_plus,daegu,201.57
strip_mall,2018_plus,daegu,543.99
strip_mall,2018_plus,daegu,408.77
strip_mall,2018_plus,daegu,702.2
strip_mall,2018_plus,daegu,389.93
strip_mall,2018_plus,daegu,313.16
strip_mall,2018_plus,daegu,569.87
strip_mall,2018_plus,daegu,314.28
strip_mall,2018_plus,daegu,380.24
strip_mall,2018_plus,daegu,518.37
strip_mall,2018_plus,daegu,431.4
strip_mall,2018_plus,daegu,544.23
strip_mall,2018_plus,daegu,418.51
strip_mall,2018_plus,daegu,572.18
strip_mall,2018_plus,daegu,332.94
strip_mall,2018_plus,daegu,302.21
strip_mall,2018_plus,daegu,316.49
strip_mall,2018_plus,daegu,215.35
strip_mall,2018_plus,daegu,278.0
strip_mall,2018_plus,daegu,541.88
strip_mall,2018_plus,daegu,188.75
strip_mall,2018_plus,daegu,727.65
strip_mall,2018_plus,daegu,268.64
strip_mall,2018_plus,daegu,679.56
strip_mall,2018_plus,gangneung,888.39
strip_mall,2018_plus,gangneung,826.13
strip_mall,2018_plus,gangneung,312.47
strip_mall,2018_plus,gangneung,390.47
strip_mall,2018_plus,gangneung,505.76
strip_mall,2018_plus,gangneung,419.8
strip_mall,2018_plus,gangneung,192.13
strip_mall,2018_plus,gangneung,548.2
strip_mall,2018_plus,gangneung,412.19
strip_mall,2018_plus,gangneung,705.77
strip_mall,2018_plus,gangneung,391.48
strip_mall,2018_plus,gangneung,314.28
strip_mall,2018_plus,gangneung,573.64
strip_mall,2018_plus,gangneung,312.41
strip_mall,2018_plus,gangneung,380.57
strip_mall,2018_plus,gangneung,521.97
strip_mall,2018_plus,gangneung,434.82
strip_mall,2018_plus,gangneung,547.24
strip_mall,2018_plus,gangneung,421.56
strip_mall,2018_plus,gangneung,576.22
strip_mall,2018_plus,gangneung,333.65
strip_mall,2018_plus,gangneung,301.45
strip_mall,2018_plus,gangneung,316.36
strip_mall,2018_plus,gangneung,206.04
strip_mall,2018_plus,gangneung,274.87
strip_mall,2018_plus,gangneung,545.03
strip_mall,2018_plus,gangneung,178.96
strip_mall,2018_plus,gangneung,729.94
strip_mall,2018_plus,gangneung,262.28
strip_mall,2018_plus,gangneung,681.8
strip_mall,2018_plus,jeju,888.3
strip_mall,2018_plus,jeju,824.5
strip_mall,2018_plus,jeju,313.81
strip_mall,2018_plus,jeju,391.14
strip_mall,2018_plus,jeju,505.41
strip_mall,2018_plus,jeju,419.96
strip_mall,2018_plus,jeju,196.72
strip_mall,2018_plus,jeju,546.53
strip_mall,2018_plus,jeju,411.59
strip_mall,2018_plus,jeju,704.36
strip_mall,2018_plus,jeju,392.67
strip_mall,2018_plus,jeju,315.42
strip_mall,2018_plus,jeju,572.95
strip_mall,2018_plus,jeju,314.77
strip_mall,2018_plus,jeju,382.01
strip_mall,2018_plus,jeju,521.68
strip_mall,2018_plus,jeju,434.57
strip_mall,2018_plus,jeju,547.78
strip_mall,2018_plus,jeju,422.27
strip_mall,2018_plus,jeju,574.89
strip_mall,2018_plus,jeju,335.34
strip_mall,2018_plus,jeju,303.58
strip_mall,2018_plus,jeju,318.21
strip_mall,2018_plus,jeju,210.68
strip_mall,2018_plus,jeju,277.71
strip_mall,2018_plus,jeju,544.77
strip_mall,2018_plus,jeju,183.76
strip_mall,2018_plus,jeju,730.21
strip_mall,2018_plus,jeju,266.08
strip_mall,2018_plus,jeju,682.62
strip_mall,2018_plus,seoul,890.91
strip_mall,2018_plus,seoul,827.69
strip_mall,2018_plus,seoul,317.09
strip_mall,2018_plus,seoul,391.87
strip_mall,2018_plus,seoul,505.48
strip_mall,2018_plus,seoul,420.66
strip_mall,2018_plus,seoul,209.38
strip_mall,2018_plus,seoul,548.07
strip_mall,2018_plus,seoul,413.19
strip_mall,2018_plus,seoul,706.23
strip_mall,2018_plus,seoul,394.12
strip_mall,2018_plus,seoul,318.61
strip_mall,2018_plus,seoul,573.79
strip_mall,2018_plus,seoul,320.18
strip_mall,2018_plus,seoul,384.35
strip_mall,2018_plus,seoul,522.23
strip_mall,2018_plus,seoul,435.72
strip_mall,2018_plus,seoul,547.72
strip_mall,2018_plus,seoul,422.15
strip_mall,2018_plus,seoul,576.24
strip_mall,2018_plus,seoul,337.07
strip_mall,2018_plus,seoul,308.13
strip_mall,2018_plus,seoul,321.79
strip_mall,2018_plus,seoul,222.4
strip_mall,2018_plus,seoul,283.72
strip_mall,2018_plus,seoul,545.06
strip_mall,2018_plus,seoul,196.46
strip_mall,2018_plus,seoul,731.6
strip_mall,2018_plus,seoul,273.92
strip_mall,2018_plus,seoul,683.19
university,pre1990,busan,333.25
university,pre1990,busan,116.09
university,pre1990,busan,148.44
university,pre1990,busan,174.89
university,pre1990,busan,294.88
university,pre1990,busan,219.05
university,pre1990,busan,141.19
university,pre1990,busan,291.07
university,pre1990,busan,333.19
university,pre1990,busan,261.38
university,pre1990,busan,166.03
university,pre1990,busan,118.19
university,pre1990,busan,253.97
university,pre1990,busan,98.74
university,pre1990,busan,256.45
university,pre1990,busan,99.63
university,pre1990,busan,245.47
university,pre1990,busan,330.4
university,pre1990,busan,242.67
university,pre1990,busan,281.21
university,pre1990,busan,280.75
university,pre1990,busan,250.3
university,pre1990,busan,256.91
university,pre1990,busan,212.51
university,pre1990,busan,294.7
university,pre1990,busan,108.99
university,pre1990,busan,252.72
university,pre1990,busan,196.28
university,pre1990,busan,254.04
university,pre1990,busan,331.84
university,pre1990,daegu,328.8
university,pre1990,daegu,117.92
university,pre1990,daegu,149.4
university,pre1990,daegu,173.84
university,pre1990,daegu,290.19
university,pre1990,daegu,216.4
university,pre1990,daegu,141.78
university,pre1990,daegu,286.18
university,pre1990,daegu,328.79
university,pre1990,daegu,257.35
university,pre1990,daegu,165.9
university,pre1990,daegu,119.96
university,pre1990,daegu,250.33
university,pre1990,daegu,103.32
university,pre1990,daegu,252.28
university,pre1990,daegu,105.32
university,pre1990,daegu,241.8
university,pre1990,daegu,326.14
university,pre1990,daegu,239.66
university,pre1990,daegu,276.79
university,pre1990,daegu,276.47
university,pre1990,daegu,246.18
university,pre1990,daegu,253.0
university,pre1990,daegu,209.83
university,pre1990,daegu,290.36
university,pre1990,daegu,111.93
university,pre1990,daegu,248.93
university,pre1990,daegu,194.2
university,pre1990,daegu,249.98
university,pre1990,daegu,327.5
university,pre1990,gangneung,330.39
university,pre1990,gangneung,124.74
university,pre1990,gangneung,156.23
university,pre1990,gangneung,178.92
university,pre1990,gangneung,293.44
university,pre1990,gangneung,222.93
university,pre1990,gangneung,148.06
university,pre1990,gangneung,288.85
university,pre1990,gangneung,330.33
university,pre1990,gangneung,261.8
university,pre1990,gangneung,172.1
university,pre1990,gangneung,126.47
university,pre1990,gangneung,253.12
university,pre1990,gangneung,110.96
university,pre1990,gangneung,255.29
university,pre1990,gangneung,113.65
university,pre1990,gangneung,245.7
university,pre1990,gangneung,327.75
university,pre1990,gangneung,244.84
university,pre1990,gangneung,279.83
university,pre1990,gangneung,279.59
university,pre1990,gangneung,250.15
university,pre1990,gangneung,257.02
university,pre1990,gangneung,215.21
university,pre1990,gangneung,292.76
university,pre1990,gangneung,119.28
university,pre1990,gangneung,252.37
university,pre1990,gangneung,198.67
university,pre1990,gangneung,253.95
university,pre1990,gangneung,329.08
university,pre1990,jeju,334.29
university,pre1990,jeju,115.89
university,pre1990,jeju,148.17
university,pre1990,jeju,174.71
university,pre1990,jeju,295.72
university,pre1990,jeju,219.98
university,pre1990,jeju,140.79
university,pre1990,jeju,291.64
university,pre1990,jeju,334.2
university,pre1990,jeju,262.39
university,pre1990,jeju,165.92
university,pre1990,jeju,117.73
university,pre1990,jeju,254.28
university,pre1990,jeju,99.53
university,pre1990,jeju,257.21
university,pre1990,jeju,102.21
university,pre1990,jeju,246.0
university,pre1990,jeju,331.33
university,pre1990,jeju,242.73
university,pre1990,jeju,282.08
university,pre1990,jeju,281.6
university,pre1990,jeju,251.14
university,pre1990,jeju,257.45
university,pre1990,jeju,212.67
university,pre1990,jeju,295.41
university,pre1990,jeju,109.22
university,pre1990,jeju,253.33
university,pre1990,jeju,196.18
university,pre1990,jeju,254.67
university,pre1990,jeju,332.79
university,pre1990,seoul,331.65
university,pre1990,seoul,126.82
university,pre1990,seoul,157.63
university,pre1990,seoul,180.55
university,pre1990,seoul,293.69
university,pre1990,seoul,223.13
university,pre1990,seoul,149.97
university,pre1990,seoul,289.07
university,pre1990,seoul,331.56
university,pre1990,seoul,261.92
university,pre1990,seoul,173.59
university,pre1990,seoul,128.85
university,pre1990,seoul,254.32
university,pre1990,seoul,113.79
university,pre1990,seoul,256.07
university,pre1990,seoul,117.1
university,pre1990,seoul,246.35
university,pre1990,seoul,328.9
university,pre1990,seoul,244.89
university,pre1990,seoul,280.41
university,pre1990,seoul,280.38
university,pre1990,seoul,250.47
university,pre1990,seoul,257.24
university,pre1990,seoul,215.63
university,pre1990,seoul,293.68
university,pre1990,seoul,121.59
university,pre1990,seoul,253.14
university,pre1990,seoul,199.92
university,pre1990,seoul,254.28
university,pre1990,seoul,330.25
university,1991_2000,busan,329.58
university,1991_2000,busan,112.06
university,1991_2000,busan,144.03
university,1991_2000,busan,171.51
university,1991_2000,busan,291.51
university,1991_2000,busan,214.3
university,1991_2000,busan,137.34
university,1991_2000,busan,287.7
university,1991_2000,busan,329.59
university,1991_2000,busan,258.06
university,1991_2000,busan,161.54
university,1991_2000,busan,114.67
university,1991_2000,busan,250.75
university,1991_2000,busan,93.4
university,1991_2000,busan,253.41
university,1991_2000,busan,91.53
university,1991_2000,busan,242.02
university,1991_2000,busan,326.74
university,1991_2000,busan,238.58
university,1991_2000,busan,278.14
university,1991_2000,busan,277.44
university,1991_2000,busan,246.92
university,1991_2000,busan,253.42
university,1991_2000,busan,208.68
university,1991_2000,busan,291.16
university,1991_2000,busan,104.2
university,1991_2000,busan,249.26
university,1991_2000,busan,193.28
university,1991_2000,busan,250.8
university,1991_2000,busan,328.2
university,1991_2000,daegu,326.16
university,1991_2000,daegu,112.88
university,1991_2000,daegu,144.37
university,1991_2000,daegu,170.74
university,1991_2000,daegu,287.66
university,1991_2000,daegu,211.2
university,1991_2000,daegu,137.44
university,1991_2000,daegu,284.14
university,1991_2000,daegu,326.23
university,1991_2000,daegu,254.32
university,1991_2000,daegu,160.95
university,1991_2000,daegu,115.64
university,1991_2000,daegu,248.33
university,1991_2000,daegu,96.35
university,1991_2000,daegu,250.2
university,1991_2000,daegu,95.57
university,1991_2000,daegu,239.07
university,1991_2000,daegu,323.5
university,1991_2000,daegu,235.81
university,1991_2000,daegu,274.48
university,1991_2000,daegu,274.01
university,1991_2000,daegu,243.39
university,1991_2000,daegu,250.4
university,1991_2000,daegu,206.22
university,1991_2000,daegu,288.07
university,1991_2000,daegu,105.9
university,1991_2000,daegu,246.44
university,1991_2000,daegu,191.85
university,1991_2000,daegu,247.45
university,1991_2000,daegu,324.93
university,1991_2000,gangneung,326.52
university,1991_2000,gangneung,116.51
university,1991_2000,gangneung,147.68
university,1991_2000,gangneung,172.66
university,1991_2000,gangneung,288.53
university,1991_2000,gangneung,214.03
university,1991_2000,gangneung,140.36
university,1991_2000,gangneung,285.1
university,1991_2000,gangneung,326.51
university,1991_2000,gangneung,255.61
university,1991_2000,gangneung,163.86
university,1991_2000,gangneung,118.89
university,1991_2000,gangneung,249.11
university,1991_2000,gangneung,101.1
university,1991_2000,gangneung,250.89
university,1991_2000,gangneung,100.82
university,1991_2000,gangneung,240.41
university,1991_2000,gangneung,323.87
university,1991_2000,gangneung,237.88
university,1991_2000,gangneung,275.3
university,1991_2000,gangneung,274.56
university,1991_2000,gangneung,244.5
university,1991_2000,gangneung,251.62
university,1991_2000,gangneung,208.32
university,1991_2000,gangneung,288.79
university,1991_2000,gangneung,110.12
university,1991_2000,gangneung,247.34
university,1991_2000,gangneung,193.34
university,1991_2000,gangneung,248.67
university,1991_2000,gangneung,325.24
university,1991_2000,jeju,331.28
university,1991_2000,jeju,111.78
university,1991_2000,jeju,143.98
university,1991_2000,jeju,171.85
university,1991_2000,jeju,292.81
university,1991_2000,jeju,215.66
university,1991_2000,jeju,137.42
university,1991_2000,jeju,289.02
university,1991_2000,jeju,331.25
university,1991_2000,jeju,259.42
university,1991_2000,jeju,161.95
university,1991_2000,jeju,114.24
university,1991_2000,jeju,251.39
university,1991_2000,jeju,93.43
university,1991_2000,jeju,254.69
university,1991_2000,jeju,93.47
university,1991_2000,jeju,242.93
university,1991_2000,jeju,328.26
university,1991_2000,jeju,239.1
university,1991_2000,jeju,279.36
university,1991_2000,jeju,278.84
university,1991_2000,jeju,248.34
university,1991_2000,jeju,254.32
university,1991_2000,jeju,209.41
university,1991_2000,jeju,292.42
university,1991_2000,jeju,103.94
university,1991_2000,jeju,250.22
university,1991_2000,jeju,193.6
university,1991_2000,jeju,251.94
university,1991_2000,jeju,329.76
university,1991_2000,seoul,328.85
university,1991_2000,seoul,118.82
university,1991_2000,seoul,149.69
university,1991_2000,seoul,175.21
university,1991_2000,seoul,289.98
university,1991_2000,seoul,214.88
university,1991_2000,seoul,142.81
university,1991_2000,seoul,286.72
university,1991_2000,seoul,328.78
university,1991_2000,seoul,256.71
university,1991_2000,seoul,166.22
university,1991_2000,seoul,121.52
university,1991_2000,seoul,251.43
university,1991_2000,seoul,103.78
university,1991_2000,seoul,252.95
university,1991_2000,seoul,104.11
university,1991_2000,seoul,242.42
university,1991_2000,seoul,325.99
university,1991_2000,seoul,238.62
university,1991_2000,seoul,277.14
university,1991_2000,seoul,276.49
university,1991_2000,seoul,246.02
university,1991_2000,seoul,252.95
university,1991_2000,seoul,209.97
university,1991_2000,seoul,290.82
university,1991_2000,seoul,112.54
university,1991_2000,seoul,249.34
university,1991_2000,seoul,195.7
university,1991_2000,seoul,250.17
university,1991_2000,seoul,327.45
university,2001_2010,busan,328.28
university,2001_2010,busan,111.47
university,2001_2010,busan,143.0
university,2001_2010,busan,170.8
university,2001_2010,busan,290.06
university,2001_2010,busan,213.05
university,2001_2010,busan,136.69
university,2001_2010,busan,286.02
university,2001_2010,busan,328.31
university,2001_2010,busan,257.06
university,2001_2010,busan,160.53
university,2001_2010,busan,114.31
university,2001_2010,busan,249.31
university,2001_2010,busan,92.69
university,2001_2010,busan,252.19
university,2001_2010,busan,89.27
university,2001_2010,busan,240.73
university,2001_2010,busan,325.39
university,2001_2010,busan,237.75
university,2001_2010,busan,276.86
university,2001_2010,busan,276.27
university,2001_2010,busan,245.82
university,2001_2010,busan,252.14
university,2001_2010,busan,207.46
university,2001_2010,busan,289.61
university,2001_2010,busan,103.66
university,2001_2010,busan,247.94
university,2001_2010,busan,192.62
university,2001_2010,busan,249.66
university,2001_2010,busan,326.86
university,2001_2010,daegu,325.43
university,2001_2010,daegu,112.31
university,2001_2010,daegu,143.48
university,2001_2010,daegu,170.46
university,2001_2010,daegu,286.76
university,2001_2010,daegu,210.07
university,2001_2010,daegu,137.01
university,2001_2010,daegu,283.16
university,2001_2010,daegu,325.58
university,2001_2010,daegu,253.74
university,2001_2010,daegu,160.11
university,2001_2010,daegu,115.32
university,2001_2010,daegu,247.66
university,2001_2010,daegu,94.98
university,2001_2010,daegu,249.6
university,2001_2010,daegu,92.54
university,2001_2010,daegu,238.23
university,2001_2010,daegu,322.74
university,2001_2010,daegu,235.19
university,2001_2010,daegu,273.84
university,2001_2010,daegu,273.29
university,2001_2010,daegu,242.76
university,2001_2010,daegu,249.69
university,2001_2010,daegu,205.42
university,2001_2010,daegu,287.16
university,2001_2010,daegu,105.03
university,2001_2010,daegu,245.62
university,2001_2010,daegu,191.79
university,2001_2010,daegu,246.78
university,2001_2010,daegu,324.19
university,2001_2010,gangneung,324.57
university,2001_2010,gangneung,113.8
university,2001_2010,gangneung,144.87
university,2001_2010,gangneung,170.82
university,2001_2010,gangneung,286.6
university,2001_2010,gangneung,210.87
university,2001_2010,gangneung,138.01
university,2001_2010,gangneung,283.4
university,2001_2010,gangneung,324.59
university,2001_2010,gangneung,253.55
